tweets,sentiment
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
RT @chairman_GLC: @mynewshub Geli betul tengok kebodohan kau ni. Kau ingat Syah tu sama level bangang dengan Najib Razak ke 🤣. What an insu…,"{'neg': 0.08, 'neu': 0.746, 'pos': 0.174, 'compound': 0.5256}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @mandeepkarpall: 1. Najib Razak - convicted criminal
2. Zahid Hamidi 47 pertuduhan

Bab mana yang tak faham BN ini memang parti korup","{'neg': 0.182, 'neu': 0.728, 'pos': 0.089, 'compound': -0.4215}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
